UnixTime,temperature,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:10MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:80MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:120MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:180MTR
1721509200,10.4,8.8,11.4,11.3,11.5
1721512800,9.8,9.4,12,11.6,11.9
1721516400,9.8,10.2,14.2,14.2,14.5
1721520000,9.9,14.1,19.1,19.8,20.6
1721523600,9.7,14.4,20.3,20.8,21.8
1721527200,9.6,13.4,19.1,19.9,20.7
1721530800,9.9,17.3,23,23.8,24.6
1721534400,9.6,17.6,24.1,24.9,25.7
1721538000,9.4,11.5,17.3,18.1,18.9
1721541600,10.7,10.7,14.6,15.7,17.2
1721545200,11.7,13.5,16.3,17.4,18.1
1721548800,12.2,18.2,21.8,22.9,23.6
1721552400,12,19.8,23.8,24.9,26
1721556000,12.4,20.7,23.9,25,25.7
1721559600,12,17.3,20.9,21.9,23
1721563200,10.2,18.9,23.7,25.2,26.3
1721566800,10,18,22,23.1,24.6
1721570400,10.8,15.5,18.4,19.4,20.5
1721574000,9.2,3.4,3,2.9,2.3
1721577600,8,6.1,6,5.7,5.2
1721581200,6.5,4.6,4.8,4.3,3.8
1721584800,7.6,5,5.3,5.3,5.2
1721588400,7.9,2.2,2.2,2.5,3.3
1721592000,7.1,2.6,2.9,3.3,4
1721595600,6.6,5.9,5.8,5.2,4.3
1721599200,6.6,5.1,5.4,5.6,5.2
1721602800,6.6,4.2,5.2,5,5.1
1721606400,6.7,9.9,11.4,11.1,10.1
1721610000,6.8,9.5,11.4,11,10.5
1721613600,6.8,3.1,2.6,3.5,4.3
1721617200,6.6,5,5.5,5.8,5.9
1721620800,6.6,5.5,6.3,6.3,6.1
1721624400,7.1,3.3,2.8,3.4,4
1721628000,8.3,2.1,3,3.3,3.6
1721631600,9.8,2.9,2.9,3.1,3.1
1721635200,11,4,4,4,3.8
1721638800,12.1,5.7,5.6,5.5,5.1
1721642400,12.4,7.4,7.2,6.9,6.4
1721646000,12.9,8.1,8.1,8.1,7.6
1721649600,13.4,9.2,9.2,8.9,8.4
1721653200,12.7,10.7,11.5,11,10.7
1721656800,12.6,10.3,11,10.7,10.7
1721660400,12.8,11.1,11.8,11.8,11.7
1721664000,12.7,9.9,10.9,10.6,10.6
1721667600,12,8.9,9.7,9.7,9.4
1721671200,11.3,6.2,6.9,6.9,6.9
1721674800,10.3,3.3,4.4,4.7,4.1
1721678400,9.2,5.2,4.3,3.7,3.6
1721682000,9.3,5.4,3.9,2.5,1.6
1721685600,9.2,5.6,4.9,3.1,1.3
1721689200,9,5.9,5.4,3.8,2.3
1721692800,8.8,5.6,4.6,3.6,2.5
1721696400,8.5,7.9,7.3,5.8,4.5
1721700000,8.5,6.3,4.3,2.8,1.3
1721703600,8.4,5.1,3.5,2.3,1.1
1721707200,8,6.4,5.2,3.4,1.6
1721710800,8.4,5.2,3.3,2.1,1.1
1721714400,10.3,2.3,3.1,3.1,3.4
1721718000,11.5,3.4,3.2,3.2,2.9
1721721600,12.3,6.5,6.5,6.5,6
1721725200,13.1,8.6,8.7,8.5,8
1721728800,13.6,9.4,9.7,9.4,8.9
1721732400,14.3,11.8,12.3,12,11.5
1721736000,15.1,12.6,12.8,12.5,12.3
1721739600,15.3,14.3,15,14.7,14.4
1721743200,15.7,15.5,16.4,16.1,16.1
1721746800,15.4,16.6,17.8,18.1,17.8
1721750400,14.6,15.3,16.8,16.5,16.5
1721754000,13.8,12.1,13.3,13.2,13.1
1721757600,12.8,8.8,9.7,9.8,9.7
1721761200,11.1,4.5,6.3,6.5,6.6
1721764800,10.3,2.6,2.6,3.6,4.8
1721768400,10,1.5,2.5,3.3,4.6
1721772000,9.2,4.3,2.5,2.8,2.9
1721775600,8.8,5.6,5.6,5.2,5.4
1721779200,9.1,1.4,3.3,4.8,6
1721782800,8.9,1.3,3.4,4.9,6.2
1721786400,8,5.2,1.6,1.3,2.5
1721790000,8.1,1.9,3.3,4.7,5.7
1721793600,7.2,7.9,6.1,4.4,2.6
1721797200,8.2,5,1.3,0.8,2.3
1721800800,9.8,2.3,1.9,2.1,2.6
1721804400,11.6,1.1,0.8,0.8,0.4
1721808000,12.3,4.4,4.4,4.1,3.9
1721811600,13,5.9,5.6,5.4,4.8
1721815200,14.2,6.9,6.9,6.4,5.9
1721818800,14.8,9.7,9.7,9.4,8.9
1721822400,15.1,10.9,11.2,10.7,10.2
1721826000,15.1,12.5,13,12.7,12.2
1721829600,15.4,13.5,13.9,13.9,13.3
1721833200,15.1,12.9,13.6,13.3,13
1721836800,14.4,11.9,12.1,12.1,11.8
1721840400,13.4,8.7,9,9,8.7
1721844000,12.4,5,5.4,5.4,5.4
1721847600,11,3.1,4.6,4.7,4.8
1721851200,10.1,5.7,5.1,4.8,4.2
1721854800,10.2,6,5.8,4.8,4
1721858400,9.8,6.5,6.5,5.7,5.2
1721862000,9.6,7.7,7.4,6.1,4.8
1721865600,8.8,6.6,5.9,4.8,3.9
1721869200,8.7,8.7,8.9,7.3,4.7
1721872800,8.5,9.4,9.2,7.6,5
1721876400,8.1,8.4,8.2,6.7,4.3
1721880000,8.1,8.7,8.6,6.6,3.7
1721883600,8.5,6.4,4.3,2.1,0.8
1721887200,10.4,3.9,2.8,1.8,0.7
1721890800,12.2,3.6,3.6,3.3,3.1
1721894400,13,5.1,5.1,5.1,4.6
1721898000,13.7,7.1,7.1,6.6,6.1
1721901600,14.6,10.7,10.7,10.5,10
1721905200,15.2,11.8,12,11.8,11.2
1721908800,15.5,14.8,15.5,15.3,15
1721912400,15.3,15.3,16.4,16.1,16.2
1721916000,15.1,15.8,17.2,17.3,17.1
1721919600,14.9,18.2,20.3,20.5,20.3
1721923200,14.5,17.9,20,20.3,20.5
1721926800,13.8,16.1,18.6,18.8,18.7
1721930400,12.9,10.3,12.1,12.3,12.5
1721934000,11.5,4,5.5,6.2,6.5
1721937600,10.7,1.3,3.2,4.4,5.2
1721941200,10.2,1.8,4.1,4.7,5.4
1721944800,9.5,3.3,2.7,2.8,3
1721948400,9.2,4.1,2.6,1.5,1.1
1721952000,9.1,4.1,2.6,1.3,0.5
1721955600,8.9,4.8,2.9,1.5,0.4
1721959200,8.7,6.1,5,3.5,2.3
1721962800,8.4,6.7,5.1,3.9,2.3
1721966400,8.3,6.8,5.6,4.3,2.9
1721970000,8.7,7.7,8.3,6.5,4.8
1721973600,10.5,4,5.1,5.4,5.1
1721977200,12,3.4,3.8,3.8,3.8
1721980800,13,4.9,5.2,5,5.2
1721984400,13.9,7,7.3,7.1,7.2
1721988000,14.5,10.1,10.5,10.2,10.2
1721991600,14.5,12.9,13,12.9,12.8
1721995200,15.3,13.7,14.3,14.3,13.8
1721998800,15.9,12,12.8,12.9,13
1722002400,16,13.3,14,14,14.1
1722006000,15.5,14.4,15.4,15.3,15.2
1722009600,14.9,13.3,13.9,14.1,14.1
1722013200,13.9,12.3,13.8,14.2,14.3
1722016800,12.8,8,9,9.4,9.7
1722020400,11.4,4.7,5.9,6.3,6.7
1722024000,10.2,2.9,3.8,4.1,4.1
1722027600,10,1.3,1.8,2.2,2.9
1722031200,9.3,3.8,3,2.5,1.8
1722034800,8.7,7.8,8.5,7.8,6.3
1722038400,8.7,5.8,5.2,4.7,5.1
1722042000,8.6,6.8,7.2,6.2,6.1
1722045600,8.4,6.8,7.3,6.9,6.6
1722049200,8.3,4.3,3.8,4.3,5.1
1722052800,9.1,1.6,2.6,3.6,4.6
1722056400,9,3.1,3,4.2,6
1722060000,11,2.1,2.5,3.7,5.2
1722063600,12.6,5.1,5.4,5.4,5.1
1722067200,13.6,7.1,7.4,7.4,6.9
1722070800,14.8,7.9,8.2,7.9,7.7
1722074400,16,10.1,10.3,9.8,9.7
1722078000,16.6,13,13.6,13.4,12.9
1722081600,17.2,15.3,15.8,15.6,15.3
1722085200,17,18.2,19.8,19.8,19.7
1722088800,16.8,19.5,21.6,22,22
1722092400,16.5,17.7,19.5,19.8,19.8
1722096000,15.6,18.9,21.3,21.7,21.9
1722099600,15,15.8,18,18.4,18.8
1722103200,13.6,7.6,8.2,8.1,8
1722106800,12.2,3.1,4,3.9,3.3
1722110400,11.5,0.8,2.1,2.9,3.9
1722114000,10.5,2.3,2.2,3,3.8
1722117600,10.1,3.7,2,2.3,3.3
1722121200,10,5.7,4.6,3.6,2.6
1722124800,10.1,4.7,3.7,3.8,4.3
1722128400,10.2,4.3,2.6,2.3,3.3
1722132000,10,4.7,3.1,2.8,3.7
1722135600,10.2,3.3,1.1,1.1,2.7
1722139200,10.7,2.1,1.8,2.9,3.8
1722142800,9.8,6.4,3,1.5,2.3
1722146400,12.2,1.5,2.2,3.4,4.3
1722150000,14.3,3.4,3.6,3.6,3.4
1722153600,15.6,6.7,6.9,6.9,6.4
1722157200,16.8,8.7,8.7,8.7,8.4
1722160800,17.7,10.7,11.2,10.7,10.5
1722164400,18.6,12.6,12.8,12.5,12.3
1722168000,19,14.9,15.3,15.1,14.8
1722171600,19.2,19.6,20.6,20.9,20.4
1722175200,18.8,22.6,25.3,25.1,25.2
1722178800,18.2,23.5,26.3,26.6,26.4
1722182400,17.6,22.2,25.6,25.8,26.1
1722186000,16.7,17.1,19.5,19.8,20
1722189600,15.8,9.6,11,11.6,11.8
1722193200,14.2,1.5,3.5,4.1,5.4
1722196800,12.8,4.3,2.1,2.9,4.2
1722200400,12.7,5.4,2.2,1.9,3
1722204000,12.4,5.9,2.9,2.3,2.9
1722207600,12.3,6.6,4,2.7,2.7
1722211200,12.2,1.3,3,4.5,5.6
1722214800,12,1.8,2.9,4.3,5.4
1722218400,11.1,6.1,4,3.8,4.3
1722222000,11.5,0.5,4.2,5.6,6.5
1722225600,11.1,6.3,8.4,8.4,8.7
1722229200,11.5,7.2,7.8,7.8,7.9
1722232800,13.1,6,7.3,7.6,7.7
1722236400,15.3,4.2,4.5,5,5.3
1722240000,16.5,6.8,7.6,7.6,7.6
1722243600,17.7,8.6,9.3,9.2,9.1
1722247200,18.8,11,11.4,11.3,11.2
1722250800,19.6,13.2,13.6,13.5,13
1722254400,20.2,15.9,16.9,16.6,16.6
1722258000,19.8,21.7,23.4,23.2,23.2
1722261600,19.2,22.5,25.4,25.5,25.3
1722265200,18.8,21.8,24.7,24.8,25.1
1722268800,18.6,22.7,26.3,26.9,26.8
1722272400,17.8,17.4,21.4,22,22.6
1722276000,16.2,9,10.3,10.7,10.9
1722279600,14.9,3.7,6.4,7.4,8.2
1722283200,14.3,2.5,5.8,6.8,7.4
1722286800,12.7,6.3,4.7,4.1,4
1722290400,12.6,5.9,3.8,2.4,2.6
1722294000,12.4,6.9,4.9,3.3,2.8
1722297600,12.3,4.8,2.5,3.1,3.2
1722301200,12.1,5.6,4,3.4,3.4
1722304800,11.9,8.7,8.1,6.5,5.1
1722308400,12.1,5.1,4,3.9,3.6
1722312000,11.8,7.1,5,3.3,1.8
1722315600,12,6.9,4.3,2.5,1.3
1722319200,13.4,5.1,4,3,1.5
1722322800,15.6,0.4,0,0.4,0.4
1722326400,16.4,5.5,5.5,5,4.8
1722330000,17.5,8.5,8.4,8.2,7.8
1722333600,18.3,11.2,11.2,11,10.2
1722337200,18.7,15.5,15.8,15.5,15.3
1722340800,18.1,19.1,20.6,20.7,20.4
1722344400,18.3,21.5,24.2,24.3,24.4
1722348000,18.8,24,26.9,27.1,27.3
1722351600,18.8,21.9,24.3,24.6,24.8
1722355200,18,23.3,26.9,27.2,27.4
1722358800,15.3,18.3,21.9,22.4,23
1722362400,14.4,13,15.3,15.8,16.4
1722366000,12.8,5.9,7.5,7.6,8.2
1722369600,12,4.8,1.1,1,2.8
1722373200,11.8,6.9,5.1,3.2,1.8
1722376800,12.1,7.1,5.5,3.4,2.2
1722380400,12.2,7.6,6.9,5.4,4
1722384000,11.3,7.6,7.6,6.4,4.7
1722387600,11.3,8.2,7.7,6.1,4.1
1722391200,11.2,8.7,7.8,6.1,4.5
1722394800,10.8,7,5.4,4.6,4.3
1722398400,10.6,6.6,5.2,4.3,3.7
1722402000,10.8,6.8,5.5,4,3.1
1722405600,12.5,4.9,4.5,3.6,3
1722409200,14.1,5.3,5.3,5.3,5.3
1722412800,15,6.9,6.9,6.8,6.6
1722416400,15.9,8.6,8.7,8.5,8.4
1722420000,16.1,13.5,14,14,13.5
1722423600,16.2,13,13.4,13.4,13
1722427200,16.8,16.1,17.1,17.1,16.8
1722430800,18.1,21.2,22.9,23,22.8
1722434400,18,24.5,27.9,28.2,28.3
1722438000,17.9,24.1,27.3,27.7,27.4
1722441600,17.1,24.4,28.7,29.3,29.6
1722445200,15.7,21.3,24.9,25.7,26
1722448800,14.1,16.6,19.9,20.9,21.4
1722452400,12.8,9.4,11.5,11.9,12.2
1722456000,12.3,3.7,5,5.9,7.3
1722459600,11.9,1.9,2.8,3.8,4.6
1722463200,11,3.9,1.1,1.8,3.4
1722466800,10.9,5.6,3.8,1.9,2.5
1722470400,10.8,2.5,1.3,1.8,2.5
1722474000,11.2,1.3,2,3.1,3.6
1722477600,10.7,3.1,2.6,3.7,5.7
1722481200,11.1,1.1,3.5,5.3,6.4
1722484800,11,3.3,4.4,5.2,6.7
1722488400,10.9,4.1,2.9,3.3,4.3
1722492000,12.3,4,5,6.2,6.9
1722495600,13.9,5.8,6.2,6.2,6.3
1722499200,14.8,10.8,11.4,11.3,11.1
1722502800,15.5,13.5,14.2,14.3,14.2
1722506400,15.8,17.1,18,17.8,17.7
1722510000,16.6,20.1,21.5,21.6,21.2
1722513600,17.1,22.9,25,25.2,24.9
1722517200,17.4,24.8,27.2,27.1,27.3
1722520800,16.8,26.5,30.1,30.5,30.3
1722524400,16.8,24.5,28.2,28.5,28.7
1722528000,15.9,27.2,32,32.7,32.8
1722531600,15.1,22.5,27.6,28.2,29.1
1722535200,14,14.8,18.5,19.8,21.3
1722538800,12.7,13.3,17.9,19.8,21.4
1722542400,12,8.8,13.2,14.7,16.3
1722546000,11.1,4.3,7.4,8.4,9.9
1722549600,10.5,2.7,3.6,4.9,6.6
1722553200,10.4,1.9,2.8,4.1,5.6
1722556800,10.6,3.9,6.6,7.9,9.2
1722560400,10.3,3.1,6.1,6.9,8.4
1722564000,9.6,3.1,3.4,5.3,6.8
1722567600,10,3.5,6.9,8.2,9.4
1722571200,9.7,4.3,7.4,8.7,9.4
1722574800,9.2,3.2,5.4,6.9,7.9
1722578400,10.6,1.5,3,4.3,5.3
1722582000,12.3,5.6,6.1,5.9,5.9
1722585600,13.3,9.7,10,10,9.7
1722589200,14.4,12,12.5,12.3,12
1722592800,15.2,15.1,15.5,15.8,15.3
1722596400,16.1,20.4,22.2,22,21.8
1722600000,16.5,21.8,23.5,23.7,23.5
1722603600,15.6,24.1,27.3,27.6,27.5
1722607200,16.4,24.6,27.8,28,28.2
1722610800,15.8,27,32.1,32.7,32.8
1722614400,15.3,26,30.7,31.2,31.8
1722618000,14.3,19.3,22.4,23,23.2
1722621600,13,10.2,11.8,12,12.4
1722625200,11.4,4.7,7.6,8.4,9.6
1722628800,11.1,2.2,4,5,5.8
1722632400,10.1,4.6,1.9,2.2,3.4
1722636000,9.9,3.3,2.8,4,4.8
1722639600,9.5,4.7,4.7,4.8,5.2
1722643200,9.6,5.1,7.8,8.8,10
1722646800,9.1,2.4,5,6.4,8
1722650400,8.4,2.6,3.1,4.6,5.6
1722654000,8.3,2.9,5,6,6.8
1722657600,8,0.8,3.6,5.1,6.2
1722661200,7.5,4.3,3.7,3.9,4.2
1722664800,9.5,3.5,4.7,4.7,5.1
1722668400,11.2,3.6,3.7,3.3,3.3
1722672000,12.1,6.1,6,5.6,5.5
1722675600,13.3,7.7,7.5,7.5,7
1722679200,14.6,8.4,8.4,7.9,7.4
1722682800,15.3,9.9,10.2,9.7,9.4
1722686400,15.6,13.3,13.8,13.6,13.2
1722690000,15.5,15.1,16.2,16,15.6
1722693600,15.9,16.6,17.9,17.7,17.6
1722697200,15.4,16.1,17.1,17.3,17.1
1722700800,14.4,15.6,16.9,17.3,17
1722704400,13.7,11.2,12,12,11.8
1722708000,12.3,5.6,5.8,5.8,5.5
1722711600,11,1.5,2.9,3.1,2.9
1722715200,10.1,1.4,2.7,3.5,4
1722718800,9.1,5.6,3.9,2.9,2.4
1722722400,9.1,5.4,3.7,1.8,0.8
1722726000,8.9,4.8,3.2,2.2,1.1
1722729600,8.7,2.9,0.8,0.8,1.5
1722733200,8.4,4.1,2.9,2.7,2.3
1722736800,8.4,2.3,1.1,1.8,2.7
1722740400,8.2,1.1,2.9,4,5.6
1722744000,7.9,1.1,2.2,4,5.6
1722747600,8,1.1,4,5.2,6
1722751200,8.8,3.8,2.4,1.1,1.1
1722754800,10.8,3.8,3.8,3.8,3.8
1722758400,12,5.9,5.9,5.4,5.1
1722762000,13.3,5.9,5.9,5.4,4.8
1722765600,14,8,8,7.9,7.3
1722769200,14.6,10.2,10.3,10.1,9.5
1722772800,14.7,11.5,11.6,11.4,11.3
1722776400,14.5,13.5,14.1,14.1,13.7
1722780000,15.4,17.7,19,18.8,18.6
1722783600,15.1,18.2,19.5,19.7,19.6
1722787200,14.6,16.8,18.5,18.7,18.6
1722790800,13.5,12.9,14.2,14.2,14.3
1722794400,12.2,6.8,7.8,7.8,7.6
1722798000,10.9,3.5,5.1,5.3,5.2
1722801600,9.9,4.4,3.7,4,4.4
1722805200,9.6,5.8,5.2,4.6,4.5
1722808800,9.7,5.6,3.3,2.3,2.1
1722812400,9.5,6.4,4.3,2.3,0.8
1722816000,9.4,3.4,0.5,1.1,2.1
1722819600,9.1,4.8,2.9,2.6,2.4
1722823200,8.8,8.1,7.2,5.1,3.3
1722826800,8.9,5.9,4.4,3.3,2.3
1722830400,9,5.1,3.6,2.7,2.6
1722834000,9,7.4,5.5,4,2.2
1722837600,10.8,4.3,3.3,2.3,1.3
1722841200,12.8,1.9,1.9,2.1,2.1
1722844800,13.6,5.5,5.4,4.9,4.8
1722848400,14.3,7.8,7.8,7.3,7.1
1722852000,15.1,9.4,9.2,9.2,8.5
1722855600,15.8,12,12.2,11.7,11.5
1722859200,16.2,13.5,14,13.8,13.3
1722862800,16.4,15.6,16.6,16.4,16.2
1722866400,16.1,17.3,18.5,18.3,18.1
1722870000,15.5,16.8,18.3,18.5,18.3
1722873600,15.4,17.6,19.2,19.4,19.3
1722877200,14.8,14,15.3,15.5,15.7
1722880800,13.5,8.4,9.7,9.9,10.2
1722884400,12.1,3.6,5.6,6.4,6.9
1722888000,11.4,1.8,4.7,5.7,6.3
1722891600,10.7,1.9,3.7,4.3,5.1
1722895200,10,4.1,2.3,3,3.7
1722898800,9.9,5.6,2.5,1.6,2.6
1722902400,9.5,5.9,3.9,2.3,1.1
1722906000,9.6,5.9,4.2,2.6,1.1
1722909600,9.6,5.1,2.9,1.4,0.7
1722913200,9.4,2.6,1,1.8,2.7
1722916800,9.5,1.8,1.5,2.6,3.1
1722920400,9.1,6.2,3.6,1.1,1.1
1722924000,11,1.1,1.1,1.6,2.1
1722927600,12.2,4.1,4.1,3.9,3.9
1722931200,13,7.4,7.4,7.4,6.9
1722934800,14,8.4,8.4,7.9,7.7
1722938400,15,9.6,9.4,9.4,9
1722942000,15.8,11.9,12.1,11.9,11.3
1722945600,16.9,17.8,18.7,18.4,18.2
1722949200,17.4,22,23.7,23.5,23.7
1722952800,17.2,23.2,25.3,25.4,25.3
1722956400,16.1,24.7,28.3,28.5,28.7
1722960000,16.1,23.7,27.6,27.8,27.9
1722963600,15.1,20.4,23.9,24.2,24.5
1722967200,13.8,15.2,19.3,20.3,21.3
1722970800,12.3,8.7,12.8,14.3,15.5
1722974400,11.7,7.1,12.1,13.7,15.5
1722978000,11,4.7,8.3,9.7,11.1
1722981600,10.5,3.9,5.9,7.3,9
1722985200,10.3,3.4,6,7.9,9.3
1722988800,11.1,3.4,6.8,7.9,8.8
1722992400,11,3.1,6.7,7.8,8.7
1722996000,10.4,2.7,3.2,5.2,6.7
1722999600,10.8,1.1,4.1,5.4,6.4
1723003200,10.2,3.4,3,3.6,4.7
1723006800,9.9,6.5,5,5.1,5.8
1723010400,11.2,7.4,9.5,9.5,9.9
1723014000,13,8,9.2,9.6,9.7
1723017600,13.8,11.8,12.4,12.3,12.6
1723021200,14.4,14.3,15.3,15.1,15
1723024800,13.9,18.2,19.8,19.7,19.9
1723028400,13.2,28.5,33.2,33.4,33.6
1723032000,14.3,18.1,19.4,19.6,19.5
1723035600,15.5,17.1,18,17.9,18.2
1723039200,15.9,21.4,23.1,23.4,23.2
1723042800,15.7,22.4,24.8,25.1,25.2
1723046400,15,22.5,25.7,26,25.9
1723050000,13.9,20.8,24.4,25,25.2
1723053600,12.7,14.4,17.6,18.4,18.7
1723057200,11.3,6.6,8.4,9,9.4
1723060800,10.3,5.9,8.3,9.1,10.4
1723064400,10.1,4.7,7.1,8.7,9.9
1723068000,9.9,4.3,7.2,8.7,10.2
1723071600,9.8,4.8,8.4,9.6,10.9
1723075200,9.9,7.9,10.7,11.5,12.5
1723078800,9.6,7.9,10.9,12,12.8
1723082400,9.1,6.4,9.8,11.1,12.2
1723086000,9.2,7.4,10.7,11.8,12.8
1723089600,9.2,6.6,10.2,11.2,12.5
1723093200,8.9,4,7.6,9.1,10.2
1723096800,10,5.5,8,9.1,9.9
1723100400,11.3,8.7,9.2,9.2,9.2
1723104000,12.5,10.7,11.2,10.9,10.7
1723107600,13.6,13,13.5,13.2,13
1723111200,14.7,14.7,15.1,14.8,14.8
1723114800,15.4,17.4,18.4,18.1,17.8
1723118400,16.1,21.8,23.2,23.3,23.1
1723122000,16.3,21.4,22.8,23.1,22.7
1723125600,16.2,21.6,23,23.1,22.9
1723129200,16.1,19.8,21.7,21.8,21.6
1723132800,15.7,17.1,18.5,18.6,18.6
1723136400,14.8,12.8,14.1,13.9,14.2
1723140000,13.2,8.4,9.1,9.3,9
1723143600,11.8,3.7,5.4,5.8,6.3
1723147200,11.1,1.8,3.5,4.4,5.1
1723150800,10.6,3.1,1.6,2.9,3.9
1723154400,10.6,3.3,1.9,2.9,4.2
1723158000,10.5,3.9,1.3,2.2,3.5
1723161600,10.5,5.4,1.8,1.8,3
1723165200,10.4,6.1,3,1.8,2.2
1723168800,10.2,7.1,5.4,3.3,2.3
1723172400,10.2,7.1,5.5,3.9,1.4
1723176000,10.6,4.5,1.8,0.4,1.5
1723179600,10.4,2.9,1.5,2.6,3.9
1723183200,11.5,0.7,2.6,4.1,5.4
1723186800,13.6,0.7,0.7,0.7,0.7
1723190400,14.5,5.9,5.9,5.9,5.4
1723194000,15.5,8.1,8.1,8.1,7.6
1723197600,16.5,10.7,10.7,10.2,10.2
1723201200,17.2,12.7,12.9,12.6,12.1
1723204800,17.6,14.2,14.4,14.1,13.8
1723208400,18,19.7,20.7,20.7,20.4
1723212000,17.8,21.9,23.8,23.6,23.7
1723215600,16.7,19.9,21.9,21.9,22.1
1723219200,16.1,16.2,17.6,17.7,17.6
1723222800,15.4,10.1,10.9,10.8,10.8
1723226400,14.5,6.5,7.2,7.2,6.9
1723230000,13.1,3.6,5.2,5.8,6.1
1723233600,12,7,5.4,4.2,3.8
1723237200,11.9,6.6,6.2,5.5,4.8
1723240800,11.8,6.7,6.1,5.2,4.6
1723244400,11.6,7.2,6.6,5.4,4.7
1723248000,11.4,8.2,8.3,6.9,5.4
1723251600,11.3,8.4,8.4,7.3,5.4
1723255200,11.4,9.2,9.7,8,6.3
1723258800,11.4,9.2,9.5,7.8,5.7
1723262400,11.8,3.3,4,3.6,3.3
1723266000,11.8,3.3,4,3.6,2.9
1723269600,13.3,3,3.4,3.3,2.9
1723273200,15.5,2.3,2,2,2
1723276800,17,1.1,1.3,1,1
1723280400,18.1,4.1,5.2,5.1,5.1
1723284000,19.1,7.4,8.8,8.4,8.3
1723287600,19.6,10,11,10.9,10.5
1723291200,20.1,10.8,11.7,11.7,11.6
1723294800,20.2,11.1,12.8,12.7,12.6
1723298400,19.7,12.2,14.2,14.1,14
1723302000,19,11.3,13.2,13,12.9
1723305600,17.9,9.4,11.2,11.4,11.2
1723309200,17,8.4,9.8,9.8,9.7
1723312800,16.3,7,8.4,8.4,8.3
1723316400,15.2,5.3,6.4,6.8,6.6
1723320000,14.3,2.5,4,4.3,4.7
1723323600,13.5,0,0.8,1.1,1.5
1723327200,13,1.9,2.1,2.3,2.1
1723330800,12.6,2.9,4.1,3.9,3.7
1723334400,12.3,3.3,4.1,3.8,3.5
1723338000,12.1,3.4,4.2,3.9,3.4
1723341600,11.9,3.7,4.4,3.8,3.5
1723345200,11.7,3.3,4,3.7,3
1723348800,11.6,3.2,4,3.3,2.9
1723352400,11.6,3.6,4.4,3.6,3.3
1723356000,13,3.2,4,3.9,3.5
1723359600,14.2,2.7,3.1,3.3,3
1723363200,15.8,1.8,2.2,2.2,2.2
1723366800,17,1.3,1.5,1.9,1.9
1723370400,17.5,3.6,4.6,4.7,5
1723374000,17.7,7.4,9.2,9.2,9.7
1723377600,17.6,9.5,11.6,11.5,12
1723381200,17.4,8.4,10,10.1,10.3
1723384800,17.1,6.1,7.6,7.2,7.2
1723388400,16.6,5.3,6.6,6.6,6.6
1723392000,16.1,5.1,6.1,6.1,6.1
1723395600,15.5,4.4,5.4,5.4,5.1
1723399200,14.9,3.9,4.5,4.5,4.2
1723402800,14.2,3.3,4,4,3.7
1723406400,13.6,2.5,2.9,3.1,3.1
1723410000,13,1.8,1.9,2.3,2.3
1723413600,12.5,1.8,1.3,1.1,0.7
1723417200,12.1,2.3,2.2,2.2,1.8
1723420800,11.7,2.9,3.6,3.6,3.4
1723424400,11.4,3.6,4.3,4.4,4.2
1723428000,11.1,4,5.1,4.8,4.5
1723431600,11.1,4,5.1,4.8,4.5
1723435200,11.2,4,5.1,4.7,4.4
1723438800,11.6,3.2,4.3,4.4,4
1723442400,12.3,2.5,3.3,3.3,2.9
1723446000,13.7,1.1,1.4,1.6,1.3
1723449600,15.5,1.1,1.3,1.5,1.5
1723453200,16.9,3.3,4.1,4.1,3.9
1723456800,17.7,5.8,7.2,7.2,7
1723460400,18,8.6,10.4,10.4,10.5
1723464000,18.2,10.9,13,13,13
1723467600,18.4,12.1,14.3,14.2,14.5
1723471200,18.4,13.2,15,15.3,15.2
1723474800,18.2,13.2,15,15.3,15.1
1723478400,17.7,12.1,13.9,14.5,14.3
1723482000,17,9.9,12.1,12.3,12.7
1723485600,16.2,7.9,10,10.3,10.7
1723489200,15.2,5.6,7.4,7.6,8
1723492800,14,3.4,4.1,4.7,5.1
1723496400,13,1.6,1.9,2.5,2.9
1723500000,12.5,1.5,1.8,1.6,1.9
1723503600,12.2,2.1,2.7,2.1,2.3
1723507200,12,2.6,3.4,3.1,2.7
1723510800,9,4,2.3,1.4,1.8
1723514400,8.4,4.7,3.4,1.8,1.8
1723518000,8.1,5.1,4.1,2.3,1.8
1723521600,8.2,5.8,4.8,3.2,1.8
1723525200,8.7,6.1,5.5,3.8,2.3
1723528800,9.8,5.1,4.7,3,1.6
1723532400,11.8,1.4,1.1,0,1.1
1723536000,14.3,4,4,4.7,5.2
1723539600,16.3,8.4,8.8,8.8,8.9
1723543200,17.3,11.8,12.6,12.7,12.4
1723546800,17.8,14.2,15.8,15.9,15.9
1723550400,17.8,15.5,17.3,17.4,17.4
1723554000,17.2,14,15.8,15.9,16.2
1723557600,16.2,11.5,13,13.3,13.3
1723561200,15.1,9.1,10.1,10.5,10.8
1723564800,13.9,6.5,7.2,7.6,8.3
1723568400,12.7,4,5,5,6.1
1723572000,11.6,3.2,4,4.2,5.1
1723575600,10.6,1.5,1.8,1.8,3.1
1723579200,9.7,1.9,1.6,2.1,3.4
