<CdSiteHydro>;<CdStationHydro>;<TypDeGrdSerieObsElaborHydro>;<PDTSerieObsElaborHydro>;<DtObsElaborHydro>;<StObsElaborHydro>;<ResObsElaborHydro>;<QualifObsElaborHydro>;<MethObsElaborHydro>;<ContObsElaborHydro>;<FLG>
"Code du site hydrométrique";"Code de la station hydrométrique";"Type de grandeur de la série d'observations élaborées hydrométriques";"Pas de temps de la série d'observations élaborées hydrométriques";"Date d'observation élaborée hydrométrique";"Statut de l'observation élaborée hydrométrique";"Résultat de l'observation élaborée hydrométrique";"Qualification de l'observation élaborée hydrométrique";"Méthode d'obtention du résultat de l'observation élaborée hydrométrique";"Continuité de la donnée de l'observation élaborée hydrométrique";<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-25 00:00:00";16;114000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-26 00:00:00";16;105000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-27 00:00:00";16;95500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-28 00:00:00";16;89500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-29 00:00:00";16;86000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-30 00:00:00";16;92500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-05-31 00:00:00";16;111000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-01 00:00:00";16;135000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-02 00:00:00";16;193000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-03 00:00:00";16;146000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-04 00:00:00";16;125000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-05 00:00:00";16;137000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-06 00:00:00";16;153000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-07 00:00:00";16;155000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-08 00:00:00";16;150000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-09 00:00:00";16;144000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-10 00:00:00";16;137000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-11 00:00:00";16;141000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-12 00:00:00";16;144000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-13 00:00:00";16;145000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-14 00:00:00";16;142000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-15 00:00:00";16;129000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-16 00:00:00";16;110000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-17 00:00:00";16;111000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-18 00:00:00";16;121000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-19 00:00:00";16;115000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-20 00:00:00";16;115000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-21 00:00:00";16;107000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-22 00:00:00";16;102000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-23 00:00:00";16;96500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-24 00:00:00";16;97500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-25 00:00:00";16;102000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-26 00:00:00";16;95500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-27 00:00:00";16;97500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-28 00:00:00";16;95000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-29 00:00:00";16;97500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-06-30 00:00:00";16;96500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-01 00:00:00";16;91500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-02 00:00:00";16;89500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-03 00:00:00";16;88000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-04 00:00:00";16;86500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-05 00:00:00";16;85000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-06 00:00:00";16;78500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-07 00:00:00";16;75500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-08 00:00:00";16;69500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-09 00:00:00";16;71500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-10 00:00:00";16;78500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-11 00:00:00";16;67500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-12 00:00:00";16;62000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-13 00:00:00";16;63500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-14 00:00:00";16;62000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-15 00:00:00";16;62000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-16 00:00:00";16;62000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-17 00:00:00";16;65000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-18 00:00:00";16;69000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-19 00:00:00";16;75500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-20 00:00:00";16;68000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-21 00:00:00";16;64500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-22 00:00:00";16;62000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-23 00:00:00";16;59000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-24 00:00:00";16;57500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-25 00:00:00";16;55000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-26 00:00:00";16;55000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-27 00:00:00";16;59000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-28 00:00:00";16;57500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-29 00:00:00";16;55000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-30 00:00:00";16;53500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-07-31 00:00:00";16;60500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-01 00:00:00";16;56000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-02 00:00:00";16;53000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-03 00:00:00";16;53500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-04 00:00:00";16;52500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-05 00:00:00";16;51500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-06 00:00:00";16;48500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-07 00:00:00";16;47400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-08 00:00:00";16;51500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-09 00:00:00";16;44700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-10 00:00:00";16;39700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-11 00:00:00";16;37700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-12 00:00:00";16;37100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-13 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-14 00:00:00";16;35400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-15 00:00:00";16;41900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-16 00:00:00";16;37900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-17 00:00:00";16;36600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-18 00:00:00";16;38900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-19 00:00:00";16;38300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-20 00:00:00";16;34800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-21 00:00:00";16;38900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-22 00:00:00";16;44300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-23 00:00:00";16;38900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-24 00:00:00";16;36600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-25 00:00:00";16;35400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-26 00:00:00";16;34800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-27 00:00:00";16;34300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-28 00:00:00";16;33700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-29 00:00:00";16;34300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-30 00:00:00";16;40600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-08-31 00:00:00";16;35400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-01 00:00:00";16;33700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-02 00:00:00";16;32500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-03 00:00:00";16;31000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-04 00:00:00";16;29600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-05 00:00:00";16;58000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-06 00:00:00";16;86500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-07 00:00:00";16;62500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-08 00:00:00";16;51000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-09 00:00:00";16;44700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-10 00:00:00";16;41100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-11 00:00:00";16;38900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-12 00:00:00";16;38400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-13 00:00:00";16;40000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-14 00:00:00";16;40100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-15 00:00:00";16;37800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-16 00:00:00";16;36600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-17 00:00:00";16;53000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-18 00:00:00";16;41200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-19 00:00:00";16;36600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-20 00:00:00";16;34300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-21 00:00:00";16;32500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-22 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-23 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-24 00:00:00";16;28900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-25 00:00:00";16;27800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-26 00:00:00";16;26800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-27 00:00:00";16;26800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-28 00:00:00";16;25700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-29 00:00:00";16;24700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-09-30 00:00:00";16;25200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-01 00:00:00";16;27800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-02 00:00:00";16;32100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-03 00:00:00";16;36400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-04 00:00:00";16;33100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-05 00:00:00";16;31000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-06 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-07 00:00:00";16;28300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-08 00:00:00";16;86000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-09 00:00:00";16;67500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-10 00:00:00";16;57500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-11 00:00:00";16;55000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-12 00:00:00";16;49200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-13 00:00:00";16;45300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-14 00:00:00";16;42800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-15 00:00:00";16;41300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-16 00:00:00";16;38700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-17 00:00:00";16;36700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-18 00:00:00";16;35400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-19 00:00:00";16;34700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-20 00:00:00";16;33900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-21 00:00:00";16;33600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-22 00:00:00";16;32800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-23 00:00:00";16;32000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-24 00:00:00";16;32000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-25 00:00:00";16;31400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-26 00:00:00";16;30300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-27 00:00:00";16;28900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-28 00:00:00";16;31400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-29 00:00:00";16;30700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-30 00:00:00";16;30000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-10-31 00:00:00";16;29300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-01 00:00:00";16;28600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-02 00:00:00";16;28900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-03 00:00:00";16;28600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-04 00:00:00";16;28600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-05 00:00:00";16;28300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-06 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-07 00:00:00";16;27600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-08 00:00:00";16;27300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-09 00:00:00";16;27000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-10 00:00:00";16;27000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-11 00:00:00";16;26800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-12 00:00:00";16;26600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-13 00:00:00";16;26300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-14 00:00:00";16;26000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-15 00:00:00";16;26000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-16 00:00:00";16;25400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-17 00:00:00";16;25600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-18 00:00:00";16;25400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-19 00:00:00";16;25400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-20 00:00:00";16;25400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-21 00:00:00";16;25100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-22 00:00:00";16;25100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-23 00:00:00";16;24800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-24 00:00:00";16;24100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-25 00:00:00";16;23800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-26 00:00:00";16;23800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-27 00:00:00";16;23800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-28 00:00:00";16;24800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-29 00:00:00";16;25600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-11-30 00:00:00";16;23500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-01 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-02 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-03 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-04 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-05 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-06 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-07 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-08 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-09 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-10 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-11 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-12 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-13 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-14 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-15 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-16 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-17 00:00:00";16;21400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-18 00:00:00";16;21200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-19 00:00:00";16;21500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-20 00:00:00";16;21400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-21 00:00:00";16;20900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-22 00:00:00";16;20800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-23 00:00:00";16;20700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-24 00:00:00";16;20400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-25 00:00:00";16;20400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-26 00:00:00";16;20400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-27 00:00:00";16;19500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-28 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-29 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-30 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1964-12-31 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-01 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-02 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-03 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-04 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-05 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-06 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-07 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-08 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-09 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-10 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-11 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-12 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-13 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-14 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-15 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-16 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-17 00:00:00";16;23000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-18 00:00:00";16;23000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-19 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-20 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-21 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-22 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-23 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-24 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-25 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-26 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-27 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-28 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-29 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-30 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-01-31 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-01 00:00:00";16;22000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-02 00:00:00";16;21000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-03 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-04 00:00:00";16;20000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-05 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-06 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-07 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-08 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-09 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-10 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-11 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-12 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-13 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-14 00:00:00";16;19000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-15 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-16 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-17 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-18 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-19 00:00:00";16;18000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-20 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-21 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-22 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-23 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-24 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-25 00:00:00";16;17000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1965-02-26 00:00:00";16;17000;20;10;0;<FLG>
